17:08:05 Environment | SparkleShare 2.0.1 (Flatpak)
17:08:08 Environment | Git LFS 2.3.0
17:08:08 Environment | Git 2.14.1
17:08:08 Environment | GNOME (Unix 4.16.13.2)
17:08:08 Cmd |  | gvfs-set-attribute "/home/zack/SparkleShare" metadata::custom-icon-name org.sparkleshare.SparkleShare
17:08:31 /home/zack/SparkleShare/github.com/notes | Initializing...
17:08:33 Cmd | notes | git config core.ignorecase false
17:08:34 Cmd | notes | git config remote.origin.url "ssh://git@github.com/dzackgarza/notes.git"
17:08:34 Cmd | notes | git config core.sshCommand ssh -i /home/zack/.config/org.sparkleshare.SparkleShare/ssh/2018-05-31_20h18.key -o UserKnownHostsFile=/home/zack/.config/org.sparkleshare.SparkleShare/ssh/known_hosts -o IdentitiesOnly=yes -o PasswordAuthentication=no -F /dev/null
17:08:34 Cmd | notes | git --no-pager log --since=1.month --raw --find-renames --date=iso --format=medium --no-color --no-merges
17:08:40 Git | notes | Checking for remote changes...
17:08:40 Cmd | notes | git rev-parse HEAD
17:08:40 Cmd | notes | git config core.ignorecase true
17:08:40 Cmd | notes | git config core.ignorecase false
17:08:40 Cmd | notes | git rev-parse --abbrev-ref HEAD
17:08:40 Cmd | notes | git ls-remote --heads --exit-code origin master
17:08:41 Git | notes | No remote changes, local+remote: 0e7f5317f7d2bc91737a581e76faa4f5df3a47b9
17:08:41 Cmd | notes | git status --porcelain
17:13:31 Git | notes | Checking for remote changes...
17:13:31 Cmd | notes | git rev-parse HEAD
17:13:31 Cmd | notes | git ls-remote --heads --exit-code origin master
17:13:32 Git | notes | No remote changes, local+remote: 0e7f5317f7d2bc91737a581e76faa4f5df3a47b9
17:18:31 Git | notes | Checking for remote changes...
17:18:31 Cmd | notes | git rev-parse HEAD
17:18:31 Cmd | notes | git ls-remote --heads --exit-code origin master
17:18:32 Git | notes | No remote changes, local+remote: 0e7f5317f7d2bc91737a581e76faa4f5df3a47b9
17:23:31 Git | notes | Checking for remote changes...
17:23:31 Cmd | notes | git rev-parse HEAD
17:23:31 Cmd | notes | git ls-remote --heads --exit-code origin master
17:23:32 Git | notes | No remote changes, local+remote: 0e7f5317f7d2bc91737a581e76faa4f5df3a47b9
