11:44:52 Environment | SparkleShare 2.0.1 (Flatpak)
11:44:54 Environment | Git LFS 2.3.0
11:44:54 Environment | Git 2.14.1
11:44:54 Environment | GNOME (Unix 4.16.13.2)
11:44:54 Cmd |  | gvfs-set-attribute "/home/zack/SparkleShare" metadata::custom-icon-name org.sparkleshare.SparkleShare
11:45:11 /home/zack/SparkleShare/github.com/notes | Initializing...
11:45:15 Cmd | notes | git config core.ignorecase false
11:45:16 Cmd | notes | git config remote.origin.url "ssh://git@github.com/dzackgarza/notes.git"
11:45:16 Cmd | notes | git config core.sshCommand ssh -i /home/zack/.config/org.sparkleshare.SparkleShare/ssh/2018-05-31_20h18.key -o UserKnownHostsFile=/home/zack/.config/org.sparkleshare.SparkleShare/ssh/known_hosts -o IdentitiesOnly=yes -o PasswordAuthentication=no -F /dev/null
11:45:16 Cmd | notes | git --no-pager log --since=1.month --raw --find-renames --date=iso --format=medium --no-color --no-merges
11:45:24 Git | notes | Checking for remote changes...
11:45:24 Cmd | notes | git rev-parse HEAD
11:45:24 Cmd | notes | git config core.ignorecase true
11:45:24 Cmd | notes | git config core.ignorecase false
11:45:24 Cmd | notes | git rev-parse --abbrev-ref HEAD
11:45:24 Cmd | notes | git ls-remote --heads --exit-code origin master
11:45:25 Git | notes | No remote changes, local+remote: d580d0f7d188fedd43967634e887c91537cc7bbb
11:45:25 Cmd | notes | git status --porcelain
11:50:15 Git | notes | Checking for remote changes...
11:50:15 Cmd | notes | git rev-parse HEAD
11:50:15 Cmd | notes | git ls-remote --heads --exit-code origin master
11:50:16 Git | notes | No remote changes, local+remote: d580d0f7d188fedd43967634e887c91537cc7bbb
11:55:15 Git | notes | Checking for remote changes...
11:55:15 Cmd | notes | git rev-parse HEAD
11:55:15 Cmd | notes | git ls-remote --heads --exit-code origin master
11:55:16 Git | notes | No remote changes, local+remote: d580d0f7d188fedd43967634e887c91537cc7bbb
12:00:15 Git | notes | Checking for remote changes...
12:00:15 Cmd | notes | git rev-parse HEAD
12:00:15 Cmd | notes | git ls-remote --heads --exit-code origin master
12:00:16 Git | notes | No remote changes, local+remote: d580d0f7d188fedd43967634e887c91537cc7bbb
12:05:15 Git | notes | Checking for remote changes...
12:05:15 Cmd | notes | git rev-parse HEAD
12:05:15 Cmd | notes | git ls-remote --heads --exit-code origin master
12:05:16 Git | notes | No remote changes, local+remote: d580d0f7d188fedd43967634e887c91537cc7bbb
12:10:15 Git | notes | Checking for remote changes...
12:10:15 Cmd | notes | git rev-parse HEAD
12:10:15 Cmd | notes | git ls-remote --heads --exit-code origin master
12:10:16 Git | notes | No remote changes, local+remote: d580d0f7d188fedd43967634e887c91537cc7bbb
12:15:15 Git | notes | Checking for remote changes...
12:15:15 Cmd | notes | git rev-parse HEAD
12:15:15 Cmd | notes | git ls-remote --heads --exit-code origin master
12:15:16 Git | notes | No remote changes, local+remote: d580d0f7d188fedd43967634e887c91537cc7bbb
12:20:15 Git | notes | Checking for remote changes...
12:20:15 Cmd | notes | git rev-parse HEAD
12:20:15 Cmd | notes | git ls-remote --heads --exit-code origin master
12:20:16 Git | notes | No remote changes, local+remote: d580d0f7d188fedd43967634e887c91537cc7bbb
12:25:15 Git | notes | Checking for remote changes...
12:25:15 Cmd | notes | git rev-parse HEAD
12:25:15 Cmd | notes | git ls-remote --heads --exit-code origin master
12:25:16 Git | notes | No remote changes, local+remote: d580d0f7d188fedd43967634e887c91537cc7bbb
12:30:15 Git | notes | Checking for remote changes...
12:30:15 Cmd | notes | git rev-parse HEAD
12:30:15 Cmd | notes | git ls-remote --heads --exit-code origin master
12:30:16 Git | notes | No remote changes, local+remote: d580d0f7d188fedd43967634e887c91537cc7bbb
12:35:15 Git | notes | Checking for remote changes...
12:35:15 Cmd | notes | git rev-parse HEAD
12:35:15 Cmd | notes | git ls-remote --heads --exit-code origin master
12:35:16 Git | notes | No remote changes, local+remote: d580d0f7d188fedd43967634e887c91537cc7bbb
12:40:15 Git | notes | Checking for remote changes...
12:40:15 Cmd | notes | git rev-parse HEAD
12:40:15 Cmd | notes | git ls-remote --heads --exit-code origin master
12:40:16 Git | notes | No remote changes, local+remote: d580d0f7d188fedd43967634e887c91537cc7bbb
12:45:15 Git | notes | Checking for remote changes...
