12:16:21 Environment | SparkleShare 2.0.1 (Flatpak)
12:16:24 Environment | Git LFS 2.3.0
12:16:24 Environment | Git 2.14.1
12:16:24 Environment | GNOME (Unix 4.16.13.1)
12:16:24 Cmd |  | gvfs-set-attribute "/home/zack/SparkleShare" metadata::custom-icon-name org.sparkleshare.SparkleShare
12:16:38 /home/zack/SparkleShare/github.com/notes | Initializing...
12:16:40 Cmd | notes | git config core.ignorecase false
12:16:40 Cmd | notes | git config remote.origin.url "ssh://git@github.com/dzackgarza/notes.git"
12:16:40 Cmd | notes | git config core.sshCommand ssh -i /home/zack/.config/org.sparkleshare.SparkleShare/ssh/2018-05-31_20h18.key -o UserKnownHostsFile=/home/zack/.config/org.sparkleshare.SparkleShare/ssh/known_hosts -o IdentitiesOnly=yes -o PasswordAuthentication=no -F /dev/null
12:16:40 Cmd | notes | git --no-pager log --since=1.month --raw --find-renames --date=iso --format=medium --no-color --no-merges
12:16:46 Git | notes | Checking for remote changes...
12:16:46 Cmd | notes | git rev-parse HEAD
12:16:46 Cmd | notes | git config core.ignorecase true
12:16:46 Cmd | notes | git config core.ignorecase false
12:16:46 Cmd | notes | git rev-parse --abbrev-ref HEAD
12:16:46 Cmd | notes | git ls-remote --heads --exit-code origin master
12:16:48 Git | notes | No remote changes, local+remote: 52d4dd1a9d0d595129ce08101f66070abd7543e2
12:16:48 Cmd | notes | git status --porcelain
12:21:38 Git | notes | Checking for remote changes...
12:21:38 Cmd | notes | git rev-parse HEAD
12:21:38 Cmd | notes | git ls-remote --heads --exit-code origin master
12:21:39 Git | notes | No remote changes, local+remote: 52d4dd1a9d0d595129ce08101f66070abd7543e2
12:26:38 Git | notes | Checking for remote changes...
12:26:38 Cmd | notes | git rev-parse HEAD
12:26:38 Cmd | notes | git ls-remote --heads --exit-code origin master
12:26:39 Git | notes | No remote changes, local+remote: 52d4dd1a9d0d595129ce08101f66070abd7543e2
12:31:38 Git | notes | Checking for remote changes...
12:31:38 Cmd | notes | git rev-parse HEAD
12:31:38 Cmd | notes | git ls-remote --heads --exit-code origin master
12:31:39 Git | notes | No remote changes, local+remote: 52d4dd1a9d0d595129ce08101f66070abd7543e2
12:36:38 Git | notes | Checking for remote changes...
12:36:38 Cmd | notes | git rev-parse HEAD
12:36:38 Cmd | notes | git ls-remote --heads --exit-code origin master
12:36:39 Git | notes | No remote changes, local+remote: 52d4dd1a9d0d595129ce08101f66070abd7543e2
12:41:38 Git | notes | Checking for remote changes...
12:41:38 Cmd | notes | git rev-parse HEAD
12:41:38 Cmd | notes | git ls-remote --heads --exit-code origin master
12:41:39 Git | notes | No remote changes, local+remote: 52d4dd1a9d0d595129ce08101f66070abd7543e2
12:46:38 Git | notes | Checking for remote changes...
12:46:38 Cmd | notes | git rev-parse HEAD
12:46:38 Cmd | notes | git ls-remote --heads --exit-code origin master
12:46:39 Git | notes | No remote changes, local+remote: 52d4dd1a9d0d595129ce08101f66070abd7543e2
12:51:38 Git | notes | Checking for remote changes...
12:51:38 Cmd | notes | git rev-parse HEAD
12:51:38 Cmd | notes | git ls-remote --heads --exit-code origin master
12:51:39 Git | notes | No remote changes, local+remote: 52d4dd1a9d0d595129ce08101f66070abd7543e2
12:56:38 Git | notes | Checking for remote changes...
12:56:38 Cmd | notes | git rev-parse HEAD
12:56:38 Cmd | notes | git ls-remote --heads --exit-code origin master
12:56:39 Git | notes | No remote changes, local+remote: 52d4dd1a9d0d595129ce08101f66070abd7543e2
13:01:38 Git | notes | Checking for remote changes...
13:01:38 Cmd | notes | git rev-parse HEAD
13:01:38 Cmd | notes | git ls-remote --heads --exit-code origin master
13:01:39 Git | notes | No remote changes, local+remote: 52d4dd1a9d0d595129ce08101f66070abd7543e2
13:06:38 Git | notes | Checking for remote changes...
13:06:38 Cmd | notes | git rev-parse HEAD
13:06:38 Cmd | notes | git ls-remote --heads --exit-code origin master
13:06:39 Git | notes | No remote changes, local+remote: 52d4dd1a9d0d595129ce08101f66070abd7543e2
13:11:38 Git | notes | Checking for remote changes...
13:11:38 Cmd | notes | git rev-parse HEAD
13:11:38 Cmd | notes | git ls-remote --heads --exit-code origin master
13:11:39 Git | notes | No remote changes, local+remote: 52d4dd1a9d0d595129ce08101f66070abd7543e2
13:16:38 Git | notes | Checking for remote changes...
13:16:38 Cmd | notes | git rev-parse HEAD
13:16:38 Cmd | notes | git ls-remote --heads --exit-code origin master
13:16:39 Git | notes | No remote changes, local+remote: 52d4dd1a9d0d595129ce08101f66070abd7543e2
13:21:38 Git | notes | Checking for remote changes...
13:21:38 Cmd | notes | git rev-parse HEAD
13:21:38 Cmd | notes | git ls-remote --heads --exit-code origin master
13:21:39 Git | notes | No remote changes, local+remote: 52d4dd1a9d0d595129ce08101f66070abd7543e2
13:26:38 Git | notes | Checking for remote changes...
13:26:38 Cmd | notes | git rev-parse HEAD
13:26:38 Cmd | notes | git ls-remote --heads --exit-code origin master
13:26:39 Git | notes | No remote changes, local+remote: 52d4dd1a9d0d595129ce08101f66070abd7543e2
13:31:38 Git | notes | Checking for remote changes...
13:31:38 Cmd | notes | git rev-parse HEAD
13:31:38 Cmd | notes | git ls-remote --heads --exit-code origin master
13:31:39 Git | notes | No remote changes, local+remote: 52d4dd1a9d0d595129ce08101f66070abd7543e2
13:36:38 Git | notes | Checking for remote changes...
13:36:38 Cmd | notes | git rev-parse HEAD
13:36:38 Cmd | notes | git ls-remote --heads --exit-code origin master
13:36:39 Git | notes | No remote changes, local+remote: 52d4dd1a9d0d595129ce08101f66070abd7543e2
13:41:38 Git | notes | Checking for remote changes...
13:41:38 Cmd | notes | git rev-parse HEAD
13:41:38 Cmd | notes | git ls-remote --heads --exit-code origin master
13:41:39 Git | notes | No remote changes, local+remote: 52d4dd1a9d0d595129ce08101f66070abd7543e2
13:46:38 Git | notes | Checking for remote changes...
13:46:38 Cmd | notes | git rev-parse HEAD
13:46:38 Cmd | notes | git ls-remote --heads --exit-code origin master
13:46:39 Git | notes | No remote changes, local+remote: 52d4dd1a9d0d595129ce08101f66070abd7543e2
13:51:38 Git | notes | Checking for remote changes...
13:51:38 Cmd | notes | git rev-parse HEAD
13:51:38 Cmd | notes | git ls-remote --heads --exit-code origin master
13:51:39 Git | notes | No remote changes, local+remote: 52d4dd1a9d0d595129ce08101f66070abd7543e2
13:56:38 Git | notes | Checking for remote changes...
13:56:38 Cmd | notes | git rev-parse HEAD
13:56:38 Cmd | notes | git ls-remote --heads --exit-code origin master
13:56:39 Git | notes | No remote changes, local+remote: 52d4dd1a9d0d595129ce08101f66070abd7543e2
14:01:38 Git | notes | Checking for remote changes...
