15:04:24 Environment | SparkleShare 2.0.1 (Flatpak)
15:04:29 Environment | Git LFS 2.3.0
15:04:29 Environment | Git 2.14.1
15:04:29 Environment | GNOME (Unix 4.16.13.1)
15:04:29 Cmd |  | gvfs-set-attribute "/home/zack/SparkleShare" metadata::custom-icon-name org.sparkleshare.SparkleShare
15:04:49 /home/zack/SparkleShare/github.com/notes | Initializing...
15:04:52 Cmd | notes | git config core.ignorecase false
15:04:54 Cmd | notes | git config remote.origin.url "ssh://git@github.com/dzackgarza/notes.git"
15:04:57 Cmd | notes | git config core.sshCommand ssh -i /home/zack/.config/org.sparkleshare.SparkleShare/ssh/2018-05-31_20h18.key -o UserKnownHostsFile=/home/zack/.config/org.sparkleshare.SparkleShare/ssh/known_hosts -o IdentitiesOnly=yes -o PasswordAuthentication=no -F /dev/null
15:04:58 Cmd | notes | git --no-pager log --since=1.month --raw --find-renames --date=iso --format=medium --no-color --no-merges
15:05:07 Git | notes | Checking for remote changes...
15:05:07 Cmd | notes | git rev-parse HEAD
15:05:07 Cmd | notes | git config core.ignorecase true
15:05:07 Cmd | notes | git config core.ignorecase false
15:05:08 Cmd | notes | git rev-parse --abbrev-ref HEAD
15:05:08 Cmd | notes | git ls-remote --heads --exit-code origin master
15:05:11 Git | notes | No remote changes, local+remote: f14d35928bb485716c3d3b534619ccd0fa64cb8d
15:05:11 Cmd | notes | git status --porcelain
15:09:51 Git | notes | Checking for remote changes...
15:09:51 Cmd | notes | git rev-parse HEAD
15:09:51 Cmd | notes | git ls-remote --heads --exit-code origin master
15:09:52 Git | notes | No remote changes, local+remote: f14d35928bb485716c3d3b534619ccd0fa64cb8d
15:14:51 Git | notes | Checking for remote changes...
15:14:51 Cmd | notes | git rev-parse HEAD
15:14:51 Cmd | notes | git ls-remote --heads --exit-code origin master
15:14:52 Git | notes | No remote changes, local+remote: f14d35928bb485716c3d3b534619ccd0fa64cb8d
15:19:51 Git | notes | Checking for remote changes...
15:19:51 Cmd | notes | git rev-parse HEAD
15:19:51 Cmd | notes | git ls-remote --heads --exit-code origin master
15:19:52 Git | notes | No remote changes, local+remote: f14d35928bb485716c3d3b534619ccd0fa64cb8d
15:24:51 Git | notes | Checking for remote changes...
15:24:51 Cmd | notes | git rev-parse HEAD
15:24:51 Cmd | notes | git ls-remote --heads --exit-code origin master
15:24:52 Git | notes | No remote changes, local+remote: f14d35928bb485716c3d3b534619ccd0fa64cb8d
15:29:51 Git | notes | Checking for remote changes...
15:29:51 Cmd | notes | git rev-parse HEAD
15:29:51 Cmd | notes | git ls-remote --heads --exit-code origin master
15:29:52 Git | notes | No remote changes, local+remote: f14d35928bb485716c3d3b534619ccd0fa64cb8d
15:34:51 Git | notes | Checking for remote changes...
15:34:51 Cmd | notes | git rev-parse HEAD
15:34:51 Cmd | notes | git ls-remote --heads --exit-code origin master
15:34:52 Git | notes | No remote changes, local+remote: f14d35928bb485716c3d3b534619ccd0fa64cb8d
15:39:51 Git | notes | Checking for remote changes...
15:39:51 Cmd | notes | git rev-parse HEAD
15:39:51 Cmd | notes | git ls-remote --heads --exit-code origin master
15:39:52 Git | notes | No remote changes, local+remote: f14d35928bb485716c3d3b534619ccd0fa64cb8d
15:44:51 Git | notes | Checking for remote changes...
15:44:51 Cmd | notes | git rev-parse HEAD
15:44:51 Cmd | notes | git ls-remote --heads --exit-code origin master
15:44:52 Git | notes | No remote changes, local+remote: f14d35928bb485716c3d3b534619ccd0fa64cb8d
