21:35:40 Environment | SparkleShare 2.0.1 (Flatpak)
21:35:42 Environment | Git LFS 2.3.0
21:35:42 Environment | Git 2.14.1
21:35:42 Environment | GNOME (Unix 4.16.13.1)
21:35:42 Cmd |  | gvfs-set-attribute "/home/zack/SparkleShare" metadata::custom-icon-name org.sparkleshare.SparkleShare
21:36:02 /home/zack/SparkleShare/github.com/notes | Initializing...
21:36:05 Cmd | notes | git config core.ignorecase false
21:36:20 Cmd | notes | git config remote.origin.url "ssh://git@github.com/dzackgarza/notes.git"
21:36:29 Cmd | notes | git config core.sshCommand ssh -i /home/zack/.config/org.sparkleshare.SparkleShare/ssh/2018-05-31_20h18.key -o UserKnownHostsFile=/home/zack/.config/org.sparkleshare.SparkleShare/ssh/known_hosts -o IdentitiesOnly=yes -o PasswordAuthentication=no -F /dev/null
21:36:29 Cmd | notes | git --no-pager log --since=1.month --raw --find-renames --date=iso --format=medium --no-color --no-merges
21:36:39 Git | notes | Checking for remote changes...
21:36:39 Cmd | notes | git rev-parse HEAD
21:36:40 Cmd | notes | git config core.ignorecase true
21:36:40 Cmd | notes | git config core.ignorecase false
21:36:40 Cmd | notes | git rev-parse --abbrev-ref HEAD
21:36:40 Cmd | notes | git ls-remote --heads --exit-code origin master
21:36:42 Git | notes | No remote changes, local+remote: 00f28e921ef91d9c31e47244841b0d97e2f2376f
21:36:42 Cmd | notes | git status --porcelain
21:41:03 Git | notes | Checking for remote changes...
21:41:03 Cmd | notes | git rev-parse HEAD
21:41:03 Cmd | notes | git ls-remote --heads --exit-code origin master
21:41:04 Git | notes | No remote changes, local+remote: 00f28e921ef91d9c31e47244841b0d97e2f2376f
21:46:03 Git | notes | Checking for remote changes...
21:46:03 Cmd | notes | git rev-parse HEAD
21:46:03 Cmd | notes | git ls-remote --heads --exit-code origin master
21:46:04 Git | notes | No remote changes, local+remote: 00f28e921ef91d9c31e47244841b0d97e2f2376f
21:51:03 Git | notes | Checking for remote changes...
21:51:03 Cmd | notes | git rev-parse HEAD
21:51:03 Cmd | notes | git ls-remote --heads --exit-code origin master
21:51:04 Git | notes | No remote changes, local+remote: 00f28e921ef91d9c31e47244841b0d97e2f2376f
21:56:03 Git | notes | Checking for remote changes...
21:56:03 Cmd | notes | git rev-parse HEAD
21:56:04 Cmd | notes | git ls-remote --heads --exit-code origin master
21:56:04 Git | notes | No remote changes, local+remote: 00f28e921ef91d9c31e47244841b0d97e2f2376f
22:01:03 Git | notes | Checking for remote changes...
22:01:03 Cmd | notes | git rev-parse HEAD
22:01:03 Cmd | notes | git ls-remote --heads --exit-code origin master
22:01:04 Git | notes | No remote changes, local+remote: 00f28e921ef91d9c31e47244841b0d97e2f2376f
22:06:03 Git | notes | Checking for remote changes...
22:06:03 Cmd | notes | git rev-parse HEAD
22:06:03 Cmd | notes | git ls-remote --heads --exit-code origin master
22:06:04 Git | notes | No remote changes, local+remote: 00f28e921ef91d9c31e47244841b0d97e2f2376f
22:11:03 Git | notes | Checking for remote changes...
22:11:03 Cmd | notes | git rev-parse HEAD
22:11:03 Cmd | notes | git ls-remote --heads --exit-code origin master
22:11:04 Git | notes | No remote changes, local+remote: 00f28e921ef91d9c31e47244841b0d97e2f2376f
22:16:03 Git | notes | Checking for remote changes...
22:16:03 Cmd | notes | git rev-parse HEAD
22:16:03 Cmd | notes | git ls-remote --heads --exit-code origin master
