17:02:27 Environment | SparkleShare 2.0.1 (Flatpak)
17:02:30 Environment | Git LFS 2.3.0
17:02:30 Environment | Git 2.14.1
17:02:30 Environment | GNOME (Unix 4.16.13.1)
17:02:30 Cmd |  | gvfs-set-attribute "/home/zack/SparkleShare" metadata::custom-icon-name org.sparkleshare.SparkleShare
17:02:50 /home/zack/SparkleShare/github.com/notes | Initializing...
17:02:56 Cmd | notes | git config core.ignorecase false
17:02:58 Cmd | notes | git config remote.origin.url "ssh://git@github.com/dzackgarza/notes.git"
17:02:59 Cmd | notes | git config core.sshCommand ssh -i /home/zack/.config/org.sparkleshare.SparkleShare/ssh/2018-05-31_20h18.key -o UserKnownHostsFile=/home/zack/.config/org.sparkleshare.SparkleShare/ssh/known_hosts -o IdentitiesOnly=yes -o PasswordAuthentication=no -F /dev/null
17:03:00 Cmd | notes | git --no-pager log --since=1.month --raw --find-renames --date=iso --format=medium --no-color --no-merges
17:03:10 Git | notes | Checking for remote changes...
17:03:10 Cmd | notes | git rev-parse HEAD
17:03:10 Cmd | notes | git config core.ignorecase true
17:03:10 Cmd | notes | git config core.ignorecase false
17:03:10 Cmd | notes | git rev-parse --abbrev-ref HEAD
17:03:10 Cmd | notes | git ls-remote --heads --exit-code origin master
17:03:12 Git | notes | No remote changes, local+remote: 0e7f5317f7d2bc91737a581e76faa4f5df3a47b9
17:03:12 Cmd | notes | git status --porcelain
17:07:53 Git | notes | Checking for remote changes...
17:07:53 Cmd | notes | git rev-parse HEAD
17:07:53 Cmd | notes | git ls-remote --heads --exit-code origin master
17:07:54 Git | notes | No remote changes, local+remote: 0e7f5317f7d2bc91737a581e76faa4f5df3a47b9
17:12:53 Git | notes | Checking for remote changes...
17:12:53 Cmd | notes | git rev-parse HEAD
17:12:53 Cmd | notes | git ls-remote --heads --exit-code origin master
17:12:54 Git | notes | No remote changes, local+remote: 0e7f5317f7d2bc91737a581e76faa4f5df3a47b9
17:17:53 Git | notes | Checking for remote changes...
17:17:53 Cmd | notes | git rev-parse HEAD
17:17:53 Cmd | notes | git ls-remote --heads --exit-code origin master
17:17:54 Git | notes | No remote changes, local+remote: 0e7f5317f7d2bc91737a581e76faa4f5df3a47b9
17:22:53 Git | notes | Checking for remote changes...
17:22:53 Cmd | notes | git rev-parse HEAD
17:22:53 Cmd | notes | git ls-remote --heads --exit-code origin master
17:22:54 Git | notes | No remote changes, local+remote: 0e7f5317f7d2bc91737a581e76faa4f5df3a47b9
17:27:53 Git | notes | Checking for remote changes...
17:27:53 Cmd | notes | git rev-parse HEAD
17:27:53 Cmd | notes | git ls-remote --heads --exit-code origin master
17:27:54 Git | notes | No remote changes, local+remote: 0e7f5317f7d2bc91737a581e76faa4f5df3a47b9
17:32:53 Git | notes | Checking for remote changes...
17:32:53 Cmd | notes | git rev-parse HEAD
17:32:53 Cmd | notes | git ls-remote --heads --exit-code origin master
17:32:54 Git | notes | No remote changes, local+remote: 0e7f5317f7d2bc91737a581e76faa4f5df3a47b9
17:37:53 Git | notes | Checking for remote changes...
17:37:53 Cmd | notes | git rev-parse HEAD
17:37:53 Cmd | notes | git ls-remote --heads --exit-code origin master
17:37:54 Git | notes | No remote changes, local+remote: 0e7f5317f7d2bc91737a581e76faa4f5df3a47b9
17:42:53 Git | notes | Checking for remote changes...
17:42:53 Cmd | notes | git rev-parse HEAD
17:42:53 Cmd | notes | git ls-remote --heads --exit-code origin master
17:42:54 Git | notes | No remote changes, local+remote: 0e7f5317f7d2bc91737a581e76faa4f5df3a47b9
17:47:53 Git | notes | Checking for remote changes...
17:47:53 Cmd | notes | git rev-parse HEAD
17:47:53 Cmd | notes | git ls-remote --heads --exit-code origin master
17:47:54 Git | notes | No remote changes, local+remote: 0e7f5317f7d2bc91737a581e76faa4f5df3a47b9
17:52:53 Git | notes | Checking for remote changes...
17:52:53 Cmd | notes | git rev-parse HEAD
17:52:53 Cmd | notes | git ls-remote --heads --exit-code origin master
17:52:54 Git | notes | No remote changes, local+remote: 0e7f5317f7d2bc91737a581e76faa4f5df3a47b9
17:57:53 Git | notes | Checking for remote changes...
17:57:53 Cmd | notes | git rev-parse HEAD
17:57:53 Cmd | notes | git ls-remote --heads --exit-code origin master
